crop,moisture,Temperature,pump,id,temperature,pressure,altitude,soilmiosture,note,status,class,date,time,Unnamed: 0,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2,CropType,CropDays,SoilMoisture,Humidity,Irrigation,Hour,Day,Month,Year,DateTime,DayOfWeek,Season,PumpVoltage,PumpCurrent,IrrigationDuration,Energy_Consumption
1,,27.75,,3848,28.57,9930.06,16.79-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3849,28.56,9929.91,16.80-,220,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3850,28.55,9930.4,16.76-,459,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3851,28.55,9930.57,16.75-,470,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3852,28.54,9930.4,16.76-,367,0,0,1,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3853,28.53,9930.25,16.77-,304,1,0,0,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3854,28.52,9929.91,16.80-,259,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3855,28.63,9929.34,16.85-,220,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3856,28.9,9929.34,16.85-,248,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3857,29.24,9929.77,16.82-,248,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3858,29.57,9929.81,16.81-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3859,29.83,9929.88,16.81-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3860,30.01,9929.97,16.80-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3861,30.15,9930.02,16.79-,248,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3862,30.25,9929.36,16.85-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3863,30.32,9929.09,16.87-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3864,30.34,9928.7,16.91-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3865,30.37,9928.69,16.91-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3866,30.39,9928.65,16.91-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3867,30.39,9928.65,16.91-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3868,30.38,9928.68,16.91-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3869,30.36,9929.03,16.88-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3870,30.33,9929.05,16.88-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3871,30.3,9929.27,16.86-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3872,30.27,9929.48,16.84-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3873,30.23,9929.37,16.85-,251,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3874,30.19,9929.25,16.86-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3875,30.16,9929.64,16.83-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3876,30.14,9929.84,16.81-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3877,30.1,9929.7,16.82-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3878,30.06,9929.77,16.82-,252,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3879,30.01,9929.62,16.83-,248,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3880,29.97,9929.35,16.85-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3881,29.93,9929.06,16.87-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3882,29.89,9928.77,16.90-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3883,29.85,9928.8,16.90-,248,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3884,29.81,9928.33,16.94-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3885,29.77,9928.2,16.95-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3886,29.73,9928.25,16.94-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3887,29.7,9928.12,16.95-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3888,29.66,9927.98,16.97-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3889,29.64,9928.16,16.95-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3890,29.61,9928.41,16.93-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3891,29.57,9928.27,16.94-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3892,29.54,9928.28,16.94-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3893,29.5,9928.31,16.94-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3894,29.47,9928.35,16.94-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3895,29.44,9928.36,16.93-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3896,29.42,9928.39,16.93-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3897,29.39,9928.43,16.93-,251,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3898,29.36,9928.3,16.94-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3899,29.33,9927.95,16.97-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3900,29.3,9927.64,16.99-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3901,29.29,9927.65,16.99-,251,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3902,29.27,9927.68,16.99-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3903,29.24,9927.38,17.02-,251,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3904,29.22,9927.38,17.02-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3905,29.19,9926.87,17.06-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3906,29.17,9926.55,17.09-,254,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3907,29.15,9926.75,17.07-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3908,29.13,9926.95,17.05-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3909,29.11,9926.93,17.05-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3910,29.09,9927.13,17.04-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3911,29.07,9927.33,17.02-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3912,29.07,9927.33,17.02-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3913,29.15,9927.09,17.04-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3914,29.41,9927.2,17.03-,249,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3915,29.72,9927.59,17.00-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3916,30.04,9928.23,16.94-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3917,30.36,9928.52,16.92-,250,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3918,30.61,9928.67,16.91-,257,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3919,30.78,9928.91,16.89-,208,2,1,3,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3920,30.9,9928.91,16.89-,182,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3921,30.98,9928.61,16.91-,170,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3922,31.03,9928.52,16.92-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3923,31.05,9928.14,16.95-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3924,31.05,9927.97,16.97-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3925,31.04,9927.31,17.02-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3926,31.03,9927.16,17.04-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3927,31,9926.66,17.08-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3928,30.97,9926.38,17.10-,166,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3929,30.93,9925.95,17.14-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3930,30.89,9925.48,17.18-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3931,30.84,9925.23,17.20-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3932,30.79,9925.3,17.19-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3933,30.74,9925.56,17.17-,166,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3934,30.69,9925.44,17.18-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3935,30.64,9925.7,17.16-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3936,30.59,9925.8,17.15-,166,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3937,30.54,9926.03,17.13-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3938,30.51,9926.25,17.11-,161,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3939,30.46,9925.97,17.14-,164,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3940,30.41,9926.03,17.13-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3941,30.35,9925.92,17.14-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3942,30.3,9926.18,17.12-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3943,30.25,9926.61,17.08-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3944,30.21,9926.83,17.06-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3945,30.16,9927.41,17.01-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3946,30.12,9927.28,17.03-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3947,30.07,9927.51,17.01-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3948,30.03,9927.75,16.99-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3949,29.99,9927.59,17.00-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3950,29.97,9927.3,17.02-,168,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3951,29.93,9927.17,17.03-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
1,,27.75,,3952,29.89,9927.02,17.05-,167,3,1,2,8/10/2022,11/4/2025 22:06,,,,,,,,,,,,,,,,,,,,,,,,,7,,411.3912176,39.38123752,,22,4,November,2025,11/4/2025 22:06,Tuesday,Autumn,220,5,30,550
